,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1691,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.midnighttravelerfilm.com,566216,tt8923500,en,Midnight Traveler,"When the Taliban puts a bounty on Afghan director Hassan Fazili's head, he is forced to flee with his wife and two young daughters. Capturing their uncertain journey, Fazili shows firsthand the dangers facing refugees seeking asylum and the love shared between a family on the run.",0.6,/iHATKR8AQDZJXqRXvchucCmhPyf.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'QA', 'name': 'Qatar'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,87.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Midnight Traveler,False,0.0,0
1692,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,566060,tt9358246,ar,Advocate,"Lea Tsemel defends Palestinians: from feminists to fundamentalists, from nonviolent demonstrators to armed militants. As a Jewish Israeli lawyer who has represented political prisoners for nearly 50 years, Tsemel, in her tireless quest for justice, pushes the praxis of a human-rights defender to its limits.",0.639,,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IL', 'name': 'Israel'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2019-01-27,0,110.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,Advocate,False,0.0,0
1693,False,/sqWrvxFhryLLIq5S3H0nWdde331.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,565726,tt9135318,en,Moonlight Sonata: Deafness in Three Movements,"A deeply personal portrait of three lives, and the discoveries that lie beyond loss: a deaf boy growing up, his deaf grandfather growing old, and Beethoven the year he was blindsided by deafness and wrote his iconic sonata.",1.4,/rTZ7ajWDPlsmVRQEAMvd3VVemUv.jpg,"[{'id': 78716, 'logo_path': None, 'name': 'Vermilon Films', 'origin_country': 'US'}, {'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}, {'id': 14914, 'logo_path': '/1RZBWz53SpHUTLpRcM8BGv2plIP.png', 'name': 'HBO Documentary Films', 'origin_country': 'US'}]",[],2019-01-27,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Between loss and love lies a masterpiece.,Moonlight Sonata: Deafness in Three Movements,False,0.0,0
1694,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,565536,tt7170704,en,Pahokee,"In a small agricultural town in the Florida Everglades, hopes for the future are concentrated on the young. Four teens face heartbreak and celebrate in the rituals of an extraordinary senior year.",1.458,/w7xjWM3Nxbwbblf4aVHTzv3TJRj.jpg,"[{'id': 112142, 'logo_path': None, 'name': 'Otis Lucas Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,110.0,[],Released,,Pahokee,False,0.0,0
1695,False,/28ivxUtgsaYZvinCQJbipbEmf3D.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,565535,tt7913478,en,Tigerland,"Fifty years ago, a young forest officer in India rallied the world to save tigers from extinction. Today, the work continues in Far East Russia, where the guardians of the last Siberian tigers risk everything to protect the species.",1.4,/qNGaVy6kdoNj7oPWwodxpJ8ThQS.jpg,"[{'id': 89394, 'logo_path': '/m1Hku3PhgdsQiPO8uVe7szyrxAb.png', 'name': 'RadicalMedia', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Tigerland,False,0.0,0
1696,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,565377,tt6927492,en,Mope,Two 'mopes' – the lowest-level male performers in the porn industry – set their sights on an impossible dream: stardom.,1.4,/qG13o04Jat4YtvDBPfBC8q8PfCW.jpg,"[{'id': 113622, 'logo_path': None, 'name': 'Saxton Cinema', 'origin_country': ''}, {'id': 25526, 'logo_path': None, 'name': 'Uncooperative Pictures', 'origin_country': ''}, {'id': 56696, 'logo_path': None, 'name': 'Parkside Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Based On The Shocking True Story,Mope,False,0.0,0
1697,False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,565326,tt8856090,en,Before You Know It,"A long-kept family secret thrusts codependent, thirty-something sisters Rachel and Jackie Gurner into a literal soap opera. A journey that proves that you really can come of age, at any age.",1.772,/pTEcZL0i2g2QBcsDHF9eaWgGi8s.jpg,[],[],2019-01-27,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Before You Know It,False,0.0,0
1698,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.jubileefilms.com/knockdownthehouse/,565312,tt9358052,en,Knock Down the House,"In 2018, a young bartender in the Bronx, a coal miner’s daughter in West Virginia, a grieving mother in Nevada and a registered nurse in Missouri join a movement of insurgent candidates challenging powerful incumbents in Congress. Without political experience or corporate money, these four women are attempting to do what many consider impossible - until one of them pulls off the most shocking political upset in recent American history.",1.185,/uAfixuZIFVbWIsWytzROJDY85D7.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,THESE FOUR WOMEN ARE TAKING ON A POLITICIAN NEAR YOU,Knock Down the House,False,0.0,0
1699,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,565307,tt5577494,en,Clemency,"Years of carrying out death row executions have taken a toll on prison warden Bernadine Williams. As she prepares to execute another inmate, Bernadine must confront the psychological and emotional demons her job creates, ultimately connecting her to the man she is sanctioned to kill.",1.673,,"[{'id': 112399, 'logo_path': None, 'name': 'Ace Pictures', 'origin_country': ''}]",[],2019-01-27,0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Murder: How do we feel about it?,Clemency,False,0.0,0
1700,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,543727,tt8759834,en,Selah and the Spades,"In Selah and the Spades, factions provide everything the students need to navigate the challenges of adolescence. The most powerful faction is The Spades. With the end of the school year approaching, Selah is confronted with the reality of a future without control as the new sophomore at school, Paloma, journeys deeper into The Spades. As Paloma begins to lead in a different direction from her predecessor, the student begins to outshine the master and Selah becomes determined to reassert her power, no matter the cost.",1.816,/7S7nSlgeqQ05IQnHTuDsbwkOg5E.jpg,"[{'id': 89386, 'logo_path': None, 'name': 'Secret Engine', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Selah and the Spades,False,0.0,0
1701,False,,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,539651,tt6803212,en,Relive,"After a man’s family dies in what appears to be a murder, he gets a phone call from one of the dead, his niece. He’s not sure if she’s a ghost or if he’s going mad — but as it turns out, he’s not. Instead, her calls help him rewrite history.",1.747,/zl6DxWHzidDtoGCI3Kxtr0Rnxty.jpg,"[{'id': 3172, 'logo_path': '/kDedjRZwO8uyFhuHamomOhN6fzG.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-27,0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Relive,False,0.0,0
1702,False,,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,532097,tt7972468,nl,Bloody Marie,,2.068,/dhOdf8Lo6E9huQwbggl7FfDsoRo.jpg,"[{'id': 26389, 'logo_path': None, 'name': 'Family Affair Films', 'origin_country': ''}, {'id': 54850, 'logo_path': '/kcZniXFtwC4vE3YqK7TRrovzxVA.png', 'name': 'Bulletproof Cupid', 'origin_country': 'BE'}, {'id': 85213, 'logo_path': None, 'name': 'VPRO', 'origin_country': ''}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2019-01-27,0,,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Released,,Bloody Marie,False,0.0,0
1703,False,/7lwUUaOkyGXhdHUmeFS3XTOJBrp.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,503125,tt7390588,en,Little Monsters,A washed-up musician teams up with a teacher and a kids show personality to protect young children from a sudden outbreak of zombies.,4.115,/jJ3X92UrRvtEg5vHhDKYtkVIjQX.jpg,"[{'id': 15159, 'logo_path': None, 'name': 'Snoot Entertainment', 'origin_country': ''}, {'id': 100610, 'logo_path': None, 'name': 'Made Up Stories', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2019-01-27,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Little Monsters,False,0.0,0
1704,False,/kFVWAC9K8x9Na7e2xNJrMVT7Cec.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,492616,tt7616148,en,Luce,"A star athlete and top student, Luce's idealized image is challenged by one of his teachers when his unsettling views on political violence come to light, putting a strain on family bonds while igniting intense debates on race and identity.",1.595,,"[{'id': 37066, 'logo_path': '/wtPFP4KetoytbR9zU4mfi851DGc.png', 'name': 'A. Smith & Co. Productions', 'origin_country': 'US'}]",[],2019-01-27,0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Luce,False,0.0,1
1705,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,579052,tt6081668,sv,Parning,"Lina Maria Mannheimers web-based relationship drama offers a unique insight into two millennial's love life. Filmed by the two protagonists themselves, ""Parning"" chronicles their relationships and personal growth for one year.",0.84,/7r5NhDL4z9aP9tzdGJkCdRkML2M.jpg,[],[],2019-01-26,0,90.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Mating,False,10.0,1
1706,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,565311,tt8816178,en,Imaginary Order,"The sexual, psychological, and moral unraveling of an obsessive-compulsive suburban mom.",2.06,/ibjOwbGVk7kT87RSxnoAF4f47MC.jpg,"[{'id': 112399, 'logo_path': None, 'name': 'Ace Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Imaginary Order,False,10.0,1
1707,False,,,0,[],,557528,,en,The Hand,"A woman wakes up to find her husband dead on the floor in front of her. She panics and spirals out of control, making for one long and particularly damning night of vivid dreams and hallucinogens.",1.4,/my1yfPtat8vUxXbbvrcMpQqEcbQ.jpg,"[{'id': 77639, 'logo_path': None, 'name': 'IceEagle Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,25.0,[],Released,It will grab you by your living flesh...,The Hand,False,10.0,1
1708,False,/8GXkzHTvuj3ftethkrqW330LJKz.jpg,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",http://loveyourselfinseoul.film/,568300,tt9448868,ko,러브 유어셀프 인 서울,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon.,3.595,/mjzzNjirQ5Oi7oYoy30Hwu0DiVo.jpg,"[{'id': 86824, 'logo_path': '/aWyhvNXRa7adG65ob8Ln1kAWBKx.png', 'name': 'Big Hit Entertainment', 'origin_country': 'KR'}, {'id': 68969, 'logo_path': None, 'name': 'CGV Arthouse', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2019-01-26,0,130.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,BTS World Tour: Love Yourself in Seoul,False,9.0,16
1709,False,/1A3XWdeWoF31b4JPhGDYokIULxa.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,566368,tt8923482,en,One Child Nation,"After becoming a mother, a filmmaker uncovers the untold history of China's one-child policy and the generations of parents and children forever shaped by this social experiment.",0.84,/pVt00hZgKGN4MuXtXSr2qeS1R7N.jpg,"[{'id': 20580, 'logo_path': '/tkFE81jJIqiFYPP8Tho57MXRQEx.png', 'name': 'Amazon Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,One Child Nation,False,8.0,1
1710,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.onlinemoviesmaza.com/movies/rubaru-roshni-2019/,578285,tt9663460,hi,Rubaru Roshni,"The movie traces three real-life incidents that took place in '80s, 90s and 2000s respectively through the stories titled 'Orphan and the Convict', 'The Farmer and the Nun' and 'The Terror and the Mom'.",0.6,/9skq1v5Uj1fQKCqyrADG55MEuQP.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-01-26,0,110.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Rubaru Roshni,False,7.5,2
1711,False,,,0,"[{'id': 10749, 'name': 'Romance'}]",,570190,tt9323966,en,SnowComing,"Samantha, once jilted by her high school sweetheart Jake during Snowcoming, returns home to honor her football coach father, who’s retiring, and runs into Jake, now a famous quarterback. After seeing the library needs updating, Samantha asks Jake to use his celebrity as a draw for a “Tailgate at the Library” fundraiser.",1.508,/cEJeKgd8dLDm5AYg9NOAIVm20Ph.jpg,[],[],2019-01-26,0,90.0,[],Released,,SnowComing,False,7.0,4
1712,False,/8kPozGb4BDrcWBSsGPrkULG2tP9.jpg,"{'id': 325470, 'name': 'The Lego Movie Collection', 'poster_path': '/qwuwukEjuh6Zs51NnhtPVriARey.jpg', 'backdrop_path': '/sQNiamRBTh2aTjQ8aYCJ69MngTM.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",http://www.thelegomovie.com,280217,tt3513498,en,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",29.826,/QTESAsBVZwjtGJNDP7utiGV37z.jpg,"[{'id': 829, 'logo_path': '/mzpAmEQ5P1gFvdRoNyCk9q8ngiv.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 2723, 'logo_path': None, 'name': 'Lin Pictures', 'origin_country': 'US'}, {'id': 4081, 'logo_path': '/9Q0SyrhQD61wWbz5KJOkL6tu2mg.png', 'name': 'LEGO', 'origin_country': 'DK'}, {'id': 8089, 'logo_path': '/kEUAzsG2hZcCV7rmSCozgLhGWaa.png', 'name': 'Animal Logic', 'origin_country': 'AU'}, {'id': 25120, 'logo_path': '/lqUpBvDLQYG3QaKNpe2lxfpgh36.png', 'name': 'Warner Animation Group', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They come in pieces,The Lego Movie 2: The Second Part,False,6.7,340
1713,False,/mZzfUa3VFLIkSk1oOvoeOrdAHJ5.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.hbo.com/specials/amanda-seales-i-be-knowin,574111,tt9310314,en,Amanda Seales: I Be Knowin',Comedian Amanda Seales makes her stand-up debut in the hour-long special.,0.71,/qIojZieFy7jCphtiFa6GEHfug67.jpg,"[{'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Amanda Seales: I Be Knowin',False,6.5,2
1714,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,565341,tt9352926,en,The Sound of Silence,"A successful ""house tuner"" in New York City, who calibrates the sound in people's homes in order to adjust their moods, meets a client with a problem he can't solve.",0.938,/9t7vMtMfa0yO6baoyv2qHDHz03F.jpg,[],[],2019-01-26,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Sound of Silence,False,6.0,2
1715,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,535308,tt6348410,en,Hala,Muslim teenager Hala copes with the unraveling of her family as she comes into her own.,1.518,/kTPfY69zDMGADhwBDmyvnVKwkHi.jpg,"[{'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}, {'id': 100640, 'logo_path': None, 'name': 'Endeavor Content', 'origin_country': ''}, {'id': 907, 'logo_path': '/ca5SWI5uvU985f8Kbb4xc8AmVWH.png', 'name': 'Overbrook Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,,Hala,False,6.0,2
1716,False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.mylifetime.com/movies/love-you-to-death,574151,tt9165664,en,Love You To Death,"Inspired by a true story, this film tells the shocking tale of a mother and daughter who are nothing like they seem, their tumultuous relationship ending in a brutal murder.",1.628,/hkO3GzZBpkXCO1pCNxhah2qbIve.jpg,"[{'id': 11073, 'logo_path': '/wHs44fktdoj6c378ZbSWfzKsM2Z.png', 'name': 'Sony Pictures Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Love You To Death,False,5.0,2
1717,False,/kE6CAAJBtECOnDXyx4suUU79TCP.jpg,,0,"[{'id': 14, 'name': 'Fantasy'}]",,487083,tt6127004,en,Paradise Hills,"A young woman is sent to Paradise Hills to be reformed, only to learn that the high-class facility's beautiful facade hides a sinister secret.",1.3,/8Jn0EL3pYNFXF1xiHhnP9HeZR57.jpg,"[{'id': 11068, 'logo_path': '/jOdUllzDZRFy0tPIFDEwpP4Mpv4.png', 'name': 'Nostromo Pictures', 'origin_country': 'ES'}]",[],2019-01-26,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Paradise Hills,False,4.0,4
1718,False,,,0,[],,587260,,en,Chinga Tu Pelo,"The triumphant story of how a little Chicago microbrewery succeeded in flipping off the president and mobilizing a community got its start after the 5 Rabbit Cervecería received a major order with a downside.  Married brewery owners Andres Araya and Mila Ramirez, Latin American immigrants, rejoiced when they were selected to brew the house brand for the new Trump Tower, a coup for such a small business.  Joy turned to horror with Trump’s shocking public characterizations of Hispanic immigrants.  They pulled their beer out of the tower, but what to do with all that product?  The answer lay in imaginative relabeling of the golden ale as Chinga Tu Pelo, or F••• Your Hair.  Thirsty Chicago beer drinkers, bar owners and restaurateurs rose to the protest challenge with glee, and set 5 Rabbit on a new path to social action.",0.6,,[],[],2019-01-26,0,38.0,[],Released,,Fuck Your Hair,False,0.0,0
1719,False,,,0,[],,586245,tt9671828,en,Ghosts of Sugar Land,A group of suburban Muslims attempt to reconcile the disappearance of a close friend and must learn to live with the consequences of his actions.,0.6,,[],[],2019-01-26,0,21.0,[],Released,,Ghosts of Sugar Land,False,0.0,0
1720,False,,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.photographeria.com/films/lancaster-international.html,582749,tt9791442,en,Lancaster International,Short documentary film about life of foreigners in a small English city just before Brexit.,1.4,/bgkAC79gUrWgajKlXFMoSWkwnUi.jpg,[],[],2019-01-26,0,33.0,[],Released,Short documentary film about life of foreigners in a small English city just before Brexit.,Lancaster International,False,0.0,0
1721,False,,,0,[],,581947,tt9662788,en,Antony Gormley: How Art Began,"The British sculptor travels across the world to view early examples of art in France, Spain, Indonesia and Australia as he seeks to find out where art first began.",1.4,/njzhBOO6PDr9cuoJVjwYZDStsJZ.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2019-01-26,0,73.0,[],Released,,Antony Gormley: How Art Began,False,0.0,0
1722,False,,,0,[],,579387,,es,the eyes empty and the pupils burning with rage and desire,"Expanded cinema performance with two modified 16mm-projectors that reduce the essence of film and projection to the bare minimum: no image, sound or narrative. From frame to frame, the filmmaker balances on the edge in an improvisation comprised of light, dark and focus, with the film emulsion at a constant boiling point.",0.84,/wNzoicXo38blqud7ZWm0yqD6VxB.jpg,[],[],2019-01-26,0,18.0,[],Released,,the eyes empty and the pupils burning with rage and desire,False,0.0,0
1723,False,/c0zNM02LRY5HPiySomN2CNXEPHs.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",https://nettlesfilm.com,578940,tt8263558,en,Nettles,"Nettles are stinging plants. In six chapters, this short film explores stinging moments in the lives of different girls and women.",0.84,/5eYanIFI9rUV9wFKBvYmDleMlma.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-26,0,24.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Stinging moments in the lives of different girls and women,Nettles,False,0.0,0
1724,False,,,0,[],https://iffr.com/nl/2019/films/pareidolia,578799,tt9673310,en,Pareidolia,"In Pareidolia, analog abstract patterns made on 16mm film are used as source material for finding similar figurative images, interpreted by an online search engine. Hundreds of these matching images were edited into abstract film clips, resulting in an exciting visual and psychological cinematic experience.",0.84,/9jKf73mBzs3IsApcJFXMztf6BXI.jpg,[],"[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2019-01-26,0,11.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Pareidolia,False,0.0,0
1725,False,,,0,[],,578712,tt9118454,en,Crude Oil,"Jenny breaks free from a toxic friendship and learns to harness her magical, useless superpower.",1.671,/yUqJyNcyP5UiqMfxB9bZyA5zz5m.jpg,[],[],2019-01-26,0,15.0,[],Released,,Crude Oil,False,0.0,0
1726,False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,578520,,es,Que haría yo sin ti,,0.998,/hQsOK7hSUOEK2felDEX2EKYdJfp.jpg,"[{'id': 107736, 'logo_path': None, 'name': 'Audiovisuales Doce Calles', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2019-01-26,0,,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Que haría yo sin ti,False,0.0,0
1727,False,/gSqknQaSalMAPZXa0066eSJNM13.jpg,,0,[],,578492,,sv,Haex,A supernatural sci-fi short.,0.84,/bmIykjyqONgk9oMFMcbWUjSCT0D.jpg,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2019-01-26,0,11.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Haex,False,0.0,0
1728,False,/zwXpXGe9vmMAxs6RK2kM6vKs7Ne.jpg,,0,[],,578417,,sv,Five Minutes Before the End of the World,"A film about cafes, trucks and the end of the world.",0.998,/fmWKj1IARIOUaVLVR5PuRRJY4IN.jpg,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2019-01-26,0,10.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Five Minutes Before the End of the World,False,0.0,0
1729,False,/n6pi3nzRJmIxPoad7HsAbP9oCRO.jpg,,0,[],,578414,tt9455546,sv,Athabasca,,0.84,/zsVnDAeE0J83iBXwq2BTCo1f8g5.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2019-01-26,0,14.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Athabasca,False,0.0,0
1730,False,,,0,[],,578411,,en,The Glamorous Boys of Tang,"In artist Su Hui-yu’s signature style, a moody slow-motion pan captures a wild, glitter-scattered, blood-splattered orgy during the Tang dynasty. The film is an invocation of scenes from 1985 Taiwanese cult film Tang Chao Chi Li that only existed in the screenplay, unfilmed until now due to what can only be imagined as budgetary restrictions and censorship pressures during the Martial Law era. Presented without narrative context, the orgiastic murder scene plays out like an unsettling nightmare.",0.84,/6GTwcSSZAf90Dm5Celw8wHF9ARp.jpg,[],[],2019-01-26,0,15.0,[],Released,,The Glamorous Boys of Tang,False,0.0,0
1731,False,,,0,[],,578408,,en,Freedom of Movement,"Evoking the Olympic marathon in Rome 1960 in which Ethiopian Abebe Bikila won Africa’s first gold medal, running barefoot and becoming a sporting legend and symbol of an Africa freeing itself from colonialism in the process, the artists have recontextualised this amidst Rome’s rationalist architecture as a new race involving refugees and immigrants staking a claim to 'freedom of movement': also understood as the possibility of being welcomed in another country.",0.84,/cApt8J7PZ2pi8dI1nzJwfEDYuBV.jpg,[],[],2019-01-26,0,30.0,[],Released,,Freedom of Movement,False,0.0,0
1732,False,,,0,[],,578406,,en,Nehemías,"An atmospheric portrait of Christian, a young man from the city who finds himself an outsider in his new home, a poor village called Cocachimba in the jungle of Peru. Fragments from colourful Cubist paintings playfully interrupt the image while the camera shows nature in ever-flowing motion. Sitting on a rock, Christian philosophises about his newfound situation and recalls being visited by a mythical ‘devil’ in the dark of the nigh",1.498,/uK48JGCDGlcAC3rlnhicm38zV90.jpg,[],[],2019-01-26,0,17.0,[],Released,,Nehemías,False,0.0,0
1733,False,/dMQqWHZvTHXMEJ1sUDlOznBdPEm.jpg,,0,[],,578365,,en,Bellator 214: Fedor vs. Bader,"Bellator 214: Fedor vs. Bader took place on January 26, 2019 at The Forum in Inglewood, California. The event aired live on Paramount Network and DAZN.  This event concluded the Bellator Heavyweight World Grand Prix by awarding the winner of the main event with the Bellator Heavyweight championship. This belt was vacated in May 2016 by Vitaly Minakov, who had not defended the title since April 2014.",0.6,/g5Z9UVtqanzii20Yg79MJwcxtKV.jpg,[],[],2019-01-26,0,183.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bellator 214: Fedor vs. Bader,False,0.0,0
1734,False,,,0,[],,578139,,en,Cavalcade,"A specially designed waterwheel interacts with strobe light, synchronized with two 35mm cameras recording the scenery in stereoscope. Our perception is tricked twice in a single moment: the illusion of the moving image is created in camera, while the illusion of standstill is forced by the strobe light onto the patterns of the waterwheel.",1.513,/glk4vNnFvA6X7e42kv0H3SIZJCY.jpg,[],[],2019-01-26,0,5.0,[],Released,,Cavalcade,False,0.0,0
