,id,imdb_id,title,release_date,genres,revenue,budget,runtime,tagline,overview,production_companies,production_countries,vote_average,vote_count,all_companies
3138,7288,tt0266489,Duplex,2003-09-26,"[{'id': 35, 'name': 'Comedy'}]",19322135,40000000,89,,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!","[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 19813, 'logo_path': None, 'name': 'Flower Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6.1,923,"['Miramax', 'Flower Films']"
3139,14163,tt0871510,Chak De! India,2007-08-10,"[{'id': 18, 'name': 'Drama'}]",19300000,0,153,,"Chak De! India follows a team of rag-tag girls with their own agenda who form Team India competing for international fame in field hockey. Their coach, the ex-men's Indian National team captain, returns from a life of shame after being unjustly accused of match fixing in his last match. Can he give the girls the motivation required to win, while dealing with the shadows of his own past?","[{'id': 1569, 'logo_path': '/5WSkzUe6OiyKlpX2hJUghLlWkiU.png', 'name': 'Yash Raj Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",7.3,124,['Yash Raj Films']
3140,10012,tt0257516,Cursed,2005-02-25,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",19294901,35000000,97,What doesn't kill you makes you stronger.,"A werewolf loose in Los Angeles changes the lives of three young adults, who, after being mauled by the beast, learn they must kill their attacker if they hope to change their fate to avoid becoming werewolves too.","[{'id': 20376, 'logo_path': None, 'name': 'Kalis Productions GmbH & Co. Zweite KG', 'origin_country': ''}, {'id': 1600, 'logo_path': None, 'name': 'Craven-Maddalena Films', 'origin_country': ''}, {'id': 2180, 'logo_path': None, 'name': 'Outerbanks Entertainment', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5.3,279,"['Kalis Productions GmbH & Co. Zweite KG', 'Craven-Maddalena Films', 'Outerbanks Entertainment', 'Dimension Films']"
3141,10279,tt0162677,Summer of Sam,1999-07-02,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",19288130,22000000,142,No one is safe from son of sam,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American South Bronx neighborhood who live in fear and distrust of one another.","[{'id': 4319, 'logo_path': None, 'name': '40 Acres & A Mule Filmworks', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.5,186,"['40 Acres & A Mule Filmworks', 'Touchstone Pictures']"
3142,844,tt0212712,2046,2004-05-20,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",19271312,12000000,129,Are you still in the mood for love?,"Women enter and exit a science fiction author's life, over the course of a few years, after the author loses the woman he considers his one true love.","[{'id': 255, 'logo_path': None, 'name': 'Paradis Films', 'origin_country': 'FR'}, {'id': 354, 'logo_path': None, 'name': 'Orly Films', 'origin_country': 'FR'}, {'id': 26492, 'logo_path': None, 'name': 'Jet Tone Films', 'origin_country': ''}, {'id': 3407, 'logo_path': None, 'name': 'Shanghai Film Group', 'origin_country': 'CN'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",7.2,333,"['Paradis Films', 'Orly Films', 'Jet Tone Films', 'Shanghai Film Group']"
3143,8915,tt1129445,Amelia,2009-10-22,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",19258519,40000000,111,,"A look at the life of legendary American pilot Amelia Earhart, who disappeared while flying over the Pacific Ocean in 1937 in an attempt to make a flight around the world.","[{'id': 24884, 'logo_path': None, 'name': 'AE Electra Productions', 'origin_country': ''}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 24885, 'logo_path': None, 'name': 'Avalon Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.6,108,"['AE Electra Productions', 'Fox Searchlight Pictures', 'Avalon Pictures']"
3144,152742,tt1924396,The Best Offer,2013-01-01,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",19255873,13500000,124,A Master of Possession. A Crime of Obsession,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.","[{'id': 20416, 'logo_path': None, 'name': 'Regione Lazio', 'origin_country': ''}, {'id': 3110, 'logo_path': None, 'name': 'Paco Cinematografica', 'origin_country': ''}, {'id': 20644, 'logo_path': None, 'name': 'Business Location Sudtirol Alto Adige', 'origin_country': ''}, {'id': 38591, 'logo_path': None, 'name': 'Friuli Venezia Giulia Film Commission', 'origin_country': ''}, {'id': 38592, 'logo_path': None, 'name': 'UniCredit Group', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",7.8,1378,"['Regione Lazio', 'Paco Cinematografica', 'Business Location Sudtirol Alto Adige', 'Friuli Venezia Giulia Film Commission', 'UniCredit Group', 'Warner Bros. Pictures']"
3145,1696,tt0395584,The Devil's Rejects,2005-07-22,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",19246174,7000000,107,Death walks behind. Hell waits ahead.,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.","[{'id': 45966, 'logo_path': None, 'name': 'Cinelamda Internationale Filmproduktionsgesellschaft', 'origin_country': ''}, {'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}, {'id': 995, 'logo_path': None, 'name': 'Cinerenta Medienbeteiligungs KG', 'origin_country': 'DE'}, {'id': 1838, 'logo_path': None, 'name': 'Firm Films', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6.7,566,"['Cinelamda Internationale Filmproduktionsgesellschaft', 'Lions Gate Films', 'Cinerenta Medienbeteiligungs KG', 'Firm Films']"
3146,11702,tt0120008,The Replacement Killers,1998-02-06,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",19204929,30000000,87,Kill or be replaced.,"Hired assassin John Lee is asked by Chinatown crime boss Terence Wei to murder the young son of policeman Stan Zedkov. Lee has the boy in his sights, but his conscience gets the better of him, and he spares the child's life. Afraid that Wei will take revenge on his family in China, Lee seeks out expert forger Meg Coburn to obtain the passport he needs to get out of the country, but a band of replacement killers is soon on his trail.","[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.0,187,['Columbia Pictures']
3147,378108,tt4769824,In This Corner of the World,2016-11-12,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}]",19204593,0,129,,"Newlywed Suzu Urano moves to her new life in Kure City on the coast of Hiroshima Prefecture, where she perseveres through World War II with pluck and determination.","[{'id': 5751, 'logo_path': None, 'name': 'GENCO', 'origin_country': ''}, {'id': 21444, 'logo_path': '/cGe44GFuB5BEFFvoXP7Skzpm1Vy.png', 'name': 'MAPPA', 'origin_country': 'JP'}, {'id': 103944, 'logo_path': None, 'name': 'MADBOX', 'origin_country': ''}, {'id': 21346, 'logo_path': None, 'name': 'FlyingDog', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",8.0,162,"['GENCO', 'MAPPA', 'MADBOX', 'FlyingDog']"
3148,20337,tt0327036,Martin Lawrence Live: Runteldat,2002-08-01,"[{'id': 35, 'name': 'Comedy'}]",19184015,3000000,113,,"The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life.",[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.0,5,[]
3149,9988,tt0486551,Beerfest,2006-08-25,"[{'id': 35, 'name': 'Comedy'}]",19179969,17500000,110,Prepare for the ultimate chug of war.,"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.","[{'id': 2773, 'logo_path': '/ubyU2v6XcREGwyeieqdcxvZzvKc.png', 'name': 'Broken Lizard Industries', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.8,245,['Broken Lizard Industries']
3150,10216,tt0120841,Species II,1998-04-10,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",19165560,35000000,93,Mating season begins...,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.","[{'id': 21, 'logo_path': '/mjofSXiHpG5t6KYmU4l4FrUhT7m.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 2347, 'logo_path': None, 'name': 'FGM Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4.6,257,"['Metro-Goldwyn-Mayer', 'FGM Entertainment']"
3151,13768,tt0283084,Tuck Everlasting,2002-10-11,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",19158074,15000000,90,"If you could choose to live forever, would you?","Natalie Babbitt's award winning book for children comes to the screen in a lavish adaptation from Walt Disney Pictures. Winnie Foster (Alexis Bledel) is a girl in her early teens growing up in the small rural town of Winesap in 1914. Winnie's parents (Victor Garber and Amy Irving) are loving but overprotective, and Winnie longs for a life of greater freedom and adventure.","[{'id': 2, 'logo_path': '/4MbjW4f9bu6LvlDmyIvfyuT3boj.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.5,227,['Walt Disney Pictures']
3152,26388,tt1462758,Buried,2010-09-24,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",19152480,1987650,94,"170,000 sq miles of desert. 90 minutes of oxygen. No way out.",Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,"[{'id': 11564, 'logo_path': None, 'name': 'Versus Entertainment', 'origin_country': ''}, {'id': 11565, 'logo_path': None, 'name': 'The Safran Company', 'origin_country': 'US'}, {'id': 11566, 'logo_path': None, 'name': 'Dark Trick Films', 'origin_country': ''}, {'id': 2577, 'logo_path': '/QZ4zbeJ0sULzGNJvfukrzgx4d8.png', 'name': 'Studio 37', 'origin_country': 'FR'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",6.6,1433,"['Versus Entertainment', 'The Safran Company', 'Dark Trick Films', 'Studio 37']"
3153,96936,tt2132285,The Bling Ring,2013-06-12,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",19145732,15000000,90,"Living the Dream, One Heist at a Time","Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track celebrities' whereabouts in order to rob their homes.","[{'id': 3012, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé Distribution', 'origin_country': 'FR'}, {'id': 70, 'logo_path': '/ueaENQkPcy8rlr5fGZVBXKOhlBh.png', 'name': 'American Zoetrope', 'origin_country': 'US'}, {'id': 2088, 'logo_path': None, 'name': 'NALA Films', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.4,1987,"['Pathé Distribution', 'American Zoetrope', 'NALA Films', 'StudioCanal']"
3154,22711,tt0096943,Blaze,1989-12-15,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19131000,0,117,"A governor. A stripper. Forced to chose between the office he held and the woman he loved, he chose both.","This movie tells the story of the latter years of Earl Long, a flamboyant governor of Louisiana. The aging Earl, an unapologetic habitue of strip joints, falls in love with young stripper Blaze Starr. When Earl and Blaze move in together, Earl's opponents use this to attack his controversial political program, which included civil rights for blacks in the 1950's.","[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.3,17,['Touchstone Pictures']
3155,1619,tt0202677,The Way of the Gun,2000-09-08,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",19125401,8500000,119,,Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.4,175,[]
3156,529011,tt8549902,Oolong Courtyard: Kung Fu School,2018-08-17,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",19109023,0,103,,Kung Fu apprentices at the Oolong Courtyard school are suspicious when two outsiders try to join the prestigious academy despite their strange behavior.,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",4.0,1,[]
3157,9886,tt0113481,Johnny Mnemonic,1995-05-26,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",19075720,25000000,97,The hottest data on earth. In the coolest head in town.,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.  In a dystopian 2021, Johnny (Keanu Reeves) is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits - and will kill him if the data is not removed in time - but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.","[{'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 2480, 'logo_path': None, 'name': 'Alliance Communications Corporation', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5.6,584,"['TriStar Pictures', 'Alliance Communications Corporation']"
3158,154400,tt1600196,The Drop,2014-09-12,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",19054534,12600000,106,,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.","[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 7076, 'logo_path': '/8BFxn9NUWSgp0ndih569Gm62xiC.png', 'name': 'Chernin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.7,1190,"['Fox Searchlight Pictures', 'Chernin Entertainment']"
